"ID";"Escenario";"Tipo_De_Relato";"Donante";"Cartelera Filacterias";"ID Imagen";"Autor";"Título";"Fecha";"Expr1009";"Tipo";"Procedencia";"Fuente de la Imagen";"Expr1013";"Lugar";"Anotaciones";"Atributos Iconograficos";"Sintesis";"Comentarios bibliográficos";"Categorías";"sub1";"sub2";"sub3";"sub4";"Fuente"
21995;;;;;14160,00;"Anónimo";"La Flagelación de Cristo";"s.f.";;;"Iglesia de Santa Lucía";;;"México, Chiapas";;;;;;;;;;426
21996;;;;;14161,00;"Anónimo";"Cristo bajo el peso de la Cruz";"s.f.";;;"Iglesia de Santa Lucía";;;"México, Chiapas";;;;;;;;;;426
21997;;;;;14162,00;"Anónimo";"Cristo Adolescente con los instrumentos de la Pasión";"s.f.";;;"Colección particular";;;"México, Puebla";;;;;;;;;;426
21998;;;;;14163,00;"Anónimo";"San Nicolás de Tolentino";"s.f.";;;"Templo de San Nicolás de Tolentino";;;"México, Guanajuato";;;;;;;;;;426
21999;;;;;14164,00;"Anónimo";"La Virgen con ropas de luto juntos con los Apóstoles, Discípulos y las Santas Mujeres adorando la Santa Cruz";"s.f.";;;"Gran Museo del Mundo Maya";;;"México, Mérida";;;;;;;;;;426
22000;;;;;14165,00;"Cristóbal de Villalpando";"La Aparición de Cristo a Rosa";"s.f.";;;"Parroquia de los Santos Felipe y Santiago";;;"México, México DF";;;;;;;;;;426
22001;;;;;14166,00;"Cristóbal de Villalpando";"La Virgen del Rosario y Santa Rosa";"s.f.";;;"Parroquia de los Santos Felipe y Santiago";;;"México, México DF";;;;;;;;;;426
22002;;;;;14167,00;"Cristóbal de Villalpando";"La Aparición de la Virgen a Santa Rosa";"s.f.";;;"Parroquia de los Santos Felipe y Santiago";;;"México, México DF";;;;;;;;;;426
22003;;;;;14168,00;"Juan Correa";"La Comunión de la Virgen";"s.f.";;;"Templo del Guadalupito";;;"México, Zacatecas";;;;;;;;;;426
22004;;;;;14169,00;"Anónimo";"San José";"s.f.";;;"Templo del Antiguo Hospital Real de San Cosme y San Damián";;;"México, Oaxaca";;;;;"Virgen";"Vida Virgen";"Sagrada Familia";"José";;426
22005;;;;;14170,00;"José de Páez";"San Antonio de Padua";"s.f.";;;"Templo del Ex convento de Santo Domingo";;;"México, Zacatecas";;;;;"Santos";"Santos";"Santos";"Antonio de Padua";;426
22006;;;;;14171,00;"Cristóbal de Villalpando";"La Inmaculada Concepción";"s.f.";;;"Templo del Guadalupito";;;"México, Zacatecas";;;;;"Virgen";"Advocaciones";"Inmaculada";;;426
22007;;;;;14172,00;"Cristóbal de Villalpando";"La Presentación de María";"s.f.";;;"Templo del Guadalupito";;;"México, Zacatecas";;;;;;;;;;426
22008;;;;;14173,00;"Cristóbal de Villalpando";"La Anunciación";"s.f.";;;"Templo del Guadalupito";;;"México, Zacatecas";;;;;"Virgen";"Vida Virgen";"Anunciación";;;426
22009;;;;;14174,00;"Cristóbal de Villalpando";"La Asunción de María";"s.f.";;;"Templo del Guadalupito";;;"México, Zacatecas";;;;;;;;;;426
22010;;;;;14175,00;"Anónimo";"San Francisco conduce a Santa Clara a la Porciúncula";"s.f.";;;"Templo del Exconvento de Santa Clara";;;"México, Atlixco";;;;;"Santos";"Santos";"Fundadores";"Francisco de Asís";;426
22011;;;;;14176,00;"Anónimo";"Ofrecimiento de Corazones de Clarisas al Corazón de Cristo Cautivo de Amor";"s.f.";;;"Templo del Exconvento de Santa Clara";;;"México, Atlixco";;;;;;;;;;426
22012;;;;;14177,00;"Anónimo";"La Sagrada Familia de Cristo y María";"s.f.";;;"Templo del Exconvento de Santa Clara";;;"México, Atlixco";;;;;"Virgen";"Vida Virgen";"Sagrada Familia";;;426
22013;;;;;14178,00;"Anónimo";"Los Desposorios de la Virgen y San José";"s.f.";;;"Templo del Exconvento de Santa Clara";;;"México, Atlixco";;;;;"Virgen";"Vida Virgen";"Desposorios";;;426
22014;;;;;14179,00;"Anónimo";"San Francisco de Asís presenta las Tres Órdenes Seráficas a Cristo";"s.f.";;;"Templo del Exconvento de Santa Clara";;;"México, Atlixco";;;;;"Santos";"Santos";"Fundadores";"Francisco de Asís";;426
22015;;;;;14180,00;"Anónimo";"San José";"s.f.";;;"Templo del Exconvento de Santa Clara";;;"México, Atlixco";;;;;"Virgen";"Vida Virgen";"Sagrada Familia";"José";;426
22016;;;;;14181,00;"Anónimo";"La Divina Providencia";"s.f.";;;"Parroquia de los Santos Felipe y Santiago";;;"México, México DF";;;;;;;;;;426
22017;;;;;14182,00;"Cristóbal de Villalpando";"La Aparición de Cristo a Santa Rosa";"s.f.";"https://www.flickr.com/photos/tachidin/with/14891516763/";;"Parroquia de los Santos Felipe y Santiago";;;"México, México DF";;;;"https://www.flickr.com/photos/tachidin/with/14891516763/";;;;;;426
22018;;;;;14183,00;"Anónimo";"San Joaquín con la Inmaculada Niña";"s.f.";;;"Pinacoteca Juan Gamboa Guzmán";;;"México, Mérida";;;;;"Virgen";"Vida Virgen";"Sagrada familia Virgen";"Joaquin-Virgen";;426
22019;;;;;14184,00;"Anónimo";"San Antonio de Padua";"s.f.";;;"Pinacoteca Juan Gamboa Guzmán";;;"México, Mérida";;;;;"Santos";"Santos";"Santos";"Antonio de Padua";;426
22020;;;;;14185,00;"Anónimo";"San Juan Apóstol";"s.f.";;;"Pinacoteca Juan Gamboa Guzmán";;;"México, Mérida";;;;;;;;;;426
22021;;;;;14186,00;"Anónimo";"La Adoración de los Magos";"s.f.";;;"Pinacoteca Juan Gamboa Guzmán";;;"México, Mérida";;;;;"Virgen";"Vida Virgen";"Adoración Reyes";;;426
22022;;;;;14187,00;"Anónimo";"La Virgen Apocalíptica con San Francisco de Asís y San Antonio de Padua";"s.f.";;;"Museo Casa de Montejo";;;"México, Mérida";;;;;"Virgen";"Advocaciones";"Inmaculada";"Apocalipsis";;426
22023;;;;;14188,00;"Anónimo";"San Joaquín y Santa Ana";"s.f.";;;"Museo Casa de Montejo";;;"México, Mérida";;;;;;;;;;426
22024;;;;;14189,00;"Anónimo";"La Santisima Trinidad adorada por la Inmaculada Concepción y San Antonio de Padua";"s.f.";;;"Capilla del Divino Maestro";;;"México, Mérida";;;;;"Dogma";"Trinidad";;;;426
22025;;;;;14190,00;"Anónimo";"La Liberación de San Pedro";"s.f.";;;"Capilla del Divino Maestro";;;"México, Mérida";;;;;;;;;;426
22026;;;;;14191,00;"Anónimo";"San Antonio Abad";"s.f.";;;"Parroquia de San Andrés Apóstol";;;"México, Puebla";;;;;"Santos";"Santos";"Iglesia Primitiva -h";"Antonio";;426
22027;;;;;14192,00;"Anónimo";"Patrocinio de San José sobre la Provincia de Yucatán";"s.f.";;;"Catedral de San Ildefonso";;;"México, Mérida";;;;;"Virgen";"Vida Virgen";"Sagrada Familia";"José";"Otras San José";426
22028;;;;;14193,00;"Anónimo";"Los Dones del Espíritu Santo: Fe";"s.f.";;;"Catedral de San Ildefonso";;;"México, Mérida";;;;;;;;;;426
22029;;;;;14194,00;"Anónimo";"El Encuentro de Cristo y su Madre en la Vía Dolorosa";"s.f.";;;"Catedral de San Ildefonso";;;"México, Mérida";;;;;;;;;;426
22030;;;;;14195,00;"Anónimo";"La Imposición de la Casulla a San Ildelfonso";"s.f.";;;"Catedral de San Ildefonso";;;"México, Mérida";;;;;;;;;;426
22031;;;;;14196,00;"Anónimo";"Apoteosis de la Inmaculada Concepción";"s.f.";;;"Catedral de San Ildefonso";;;"México, Mérida";;;;;"Virgen";"Advocaciones";"Inmaculada";;;426
22032;;;;;14197,00;"Anónimo";"San Antonio de Padua";"s.f.";;;"Catedral de San Ildefonso";;;"México, Mérida";;;;;"Santos";"Santos";"Santos";"Antonio de Padua";;426
22033;;;;;14198,00;"Anónimo";"Los caciques de Tepetlaoztoc ante San Sebastián";"s.f.";;;"Parroquia de San Sebastian";;;"México, Tepetlaoxtoc";;;;;;;;;;426
22034;;;;;14199,00;"Anónimo";"Nuestra Señora de la Luz";"s.f.";;;"Parroquia de los Santos Felipe y Santiago";;;"México, México DF";;;;;;;;;;426
22035;;;;;14200,00;"Cristóbal de Villalpando";"La Visión de Santa Rosa con Cristo Crucificado";"s.f.";;;"Parroquia de los Santos Felipe y Santiago";;;"México, México DF";;;;;;;;;;426
22036;;;;;14201,00;"Anónimo";"Virgen de los Dolores";"s.f.";;16;"Palacio Arzobispal";;;"México, Oaxaca";;;;;;;;;;426
22836;;;;;15001,00;"Nicolás Rodríguez Juárez";"Retrato Verdadero de Nuestra Señora de la Misericordia (también con el título de Merced) de Panamá";"s.f.";"Plus Ultra";;"Museo de la Basílica de Guadalupe";;;"México, México DF";;;;"Plus Ultra";;;;;;426
22837;;;;;15002,00;"Anónimo";"La Conversión de San Agustín";"s.f.";;;"Museo del Exconvento del Carmen";;;"México, México DF";;;;;;;;;;426
22838;;;;;15003,00;"Anónimo";"El Sueño de San José";"s.f.";;;"Catedral de Aguascalientes";;;"México, Aguascalientes";;;;;"Virgen";"Vida Virgen";"Sagrada Familia";"José";"Otras San José";426
22839;;;;;15004,00;"Anónimo";"El Tránsito de San José";"s.f.";;;"Catedral de Aguascalientes";;;"México, Aguascalientes";;;;;"Virgen";"Vida Virgen";"Sagrada Familia";"José";"Muerte de José";426
22840;;;;;15005,00;"Nicolás Rodríguez Juárez";"La Imposición de la casulla a San Idelfonso por la Virgen";"XVIII";"http://www.figgeartmuseum.org/Collections/Mexican-";;;;"Procedencia: Figge Art Museum";"México";"Procedencia: Figge Art Museum";;;"http://www.figgeartmuseum.org/Collections/Mexican-";;;;;;426
22841;;;;;15006,00;"Anónimo";"Vía Dolorosa";"s.f.";"https://www.flickr.com/photos/tachidin/with/14891516763/";;"Templo de San Francisco";;;"México, Oaxaca";;;;"https://www.flickr.com/photos/tachidin/with/14891516763/";;;;;;426
22842;;;;;15007,00;"Miguel Jerónimo Zendejas";"La devoción infantil al Santísimo Sacramento de San Pascual Bailón";"s.f.";;;"Colección particular";;;"México";;;;;;;;;;426
22843;;;;;15008,00;"Anónimo";"San Antonio de Padua";"s.f.";;;"Templo del Carmen de San Ángel";;;"México, México DF";;;;;"Santos";"Santos";"Santos";"Antonio de Padua";;426
22844;;;;;15009,00;"Anónimo";"San Cayetano";"s.f.";;;"Templo de la Candelaria";;;"México, Edo de México";;;;;;;;;;426
22845;;;;;15010,00;"Anónimo";"La Adoración de los Reyes Magos";"s.f.";;;"Templo de San Francisco de Asís";;;"México, Celaya";;;;;"Virgen";"Vida Virgen";"Adoración Reyes";;;426
22846;;;;;15011,00;"Anónimo";"Santa Catalina de Alejandría";"s.f.";;;"Templo de San Diego de Alcalá";;;"México, Tehuacán";;;;;"Santos";"Mártires";"Mártires mujeres";"Catalina";;426
22847;;;;;15012,00;"Anónimo";"Alegoría de los Siete Gozos y Dolores de San José";"s.f.";;;"Museo del Exconvento del Carmen";;;"México, México DF";;;;;"Virgen";"Vida Virgen";"Sagrada Familia";"José";"Otras San José";426
22848;;;;;15013,00;"Anónimo";"La Santísima Trinidad";"s.f.";;;"Templo de Nuestra Señora de las Nieves";;;"México, Oaxaca";;;;;;;;;;426
22849;;;;;15014,00;"Anónimo";"San Mateo";"s.f.";;;"Templo de Nuestra Señora de las Nieves";;;"México, Oaxaca";;;;;;;;;;426
22850;;;;;15015,00;"Anónimo";"San Marcos";"s.f.";;;"Templo de Nuestra Señora de las Nieves";;;"México, Oaxaca";;;;;;;;;;426
22851;;;;;15016,00;"Anónimo";"El Nacimiento de Cristo";"s.f.";;;;;;"México";;;;;;;;;;426
22852;;;;;15017,00;"Anónimo";"Nuestra Señora de Los Dolores (Detalle del Rostro)";"XVII";;16;"Convento de Santa Inés";;;"Colombia, Bogotá";;;"Es una preciosa imagen pintada sobre un fondo negro; como es el rostro solamente se le ve completo el tocado blanco desde la cabeza, envolviendo completamente el cuello y descendiendo en pliegues hasta el pecho. Un manto negro la cubre desde la cabeza y por delante de los hombros, pero deja ver en estos extremos las cuentas de un rosario a lado y lado. Tiene las manos cruzadas sobre el pecho, pálidas, se le ven tres dedos de la mano izquierda que cruzan y tapan los de la otra mano. Rostro y mirada hacia abajo con los ojos entreabiertos, pequeña boca cerrada de labio inferior grueso y carnoso. Esta aureolada con una especie de diadema con grabados, de color gris, que termina en puntas como rayos de sol; se ve desde detrás del cuello. El lienzo esta puesto sobre un papel manuscrito con rasgos de caligrafía de la época, ya fuertemente adherido como un solo cuerpo y un vidrio antiguo, malamente decorado en los extremos, con pintura azul clara y salpicados dorados, que de ninguna manera, afectan el lienzo.";;"Virgen";"Advocaciones";"Dolorosa";;;432
22853;;;;;15018,00;"Anónimo";"San Miguel Arcángel";"s.f.";;;"Templo de San Francisco";;;"México, Oaxaca";;;;;"Ángeles";"Ángeles";"Miguel";;;426
22854;;;;;15019,00;"Anónimo";"San Gabriel Arcángel";"s.f.";;;"Templo de San Francisco";;;"México, Oaxaca";;;;;"Ángeles";"Ángeles";"Gabriel";;;426
22855;;;;;15020,00;"Nicolás Rodríguez Juárez";"Santa Teresa de Jesús";"s.f.";;;"Museo de la Basílica de Guadalupe";;;"México, México DF";;;;;"Santos";"Santas";"Fundadoras";;;426
22856;;;;;15021,00;"Anónimo";"San Agustín y San Jerónimo";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22857;;;;;15022,00;"Anónimo";"San Agustín con la Virgen y el Niño Jesús";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22858;;;;;15023,00;"Anónimo";"La Coronación de María";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22859;;;;;15024,00;"Anónimo";"El Milagro del Corazón de San Agustín";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22860;;;;;15025,00;"Anónimo";"La Huida a Egipto";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;"Virgen";"Vida Virgen";"Egipto";"Huída";;426
22861;;;;;15026,00;"Anónimo";"El Regreso de Egipto";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;"Virgen";"Vida Virgen";"Egipto";"Regreso";;426
22862;;;;;15027,00;"Anónimo";"El Bautismo de Cristo";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22863;;;;;15028,00;"Anónimo";"Cristo y San Juan Bautista niños";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22864;;;;;15029,00;"Anónimo";"San Nicolás de Tolentino defendido por el Ángel ante los demonios";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22865;;;;;15030,00;"Anónimo";"San Nicolas de Tolentino en penitencia";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22866;;;;;15031,00;"Anónimo";"San Nicolás de Tolentino asistido por la Virgen y Santas";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22867;;;;;15032,00;"Anónimo";"El Tránsito de Sn. Nicolás de Tolentino";"s.f.";;;"Templo de San Agustín";;;"México, Oaxaca";;;;;;;;;;426
22868;;;;;15033,00;"Anónimo";"San Miguel Arcángel";"XVII";;16;"Convento de Santa Inés";;;"Colombia, Bogotá";;;"Sobre un fondo claro, esta pintado de pie, el Arcángel vestido de túnica blanca con aberturas en cada lado, dejando al descubierto las rodillas y parte del muslo. Esta calzado de botas azules oscuras, cubierto el pie y la pierna, que al terminar antes de la rodilla, hacen doblez blanco y tienen un botón rojo al centro. Sobre la túnica tiene un blusón negro con ribetes al ruedo, cuello y manga, de color rojo, así como el cinto que le sujeta la cintura. Los brazos están descubiertos desde el codo y de la mano izquierda sostiene una balanza de líneas negras y rojas con los platillos rojos en posición de equilibrio. El brazo derecho lo tiene elevado desde el codo, y de la mano sujeta el asta larga, recta, negra, de una bandera roja enarbolada, juntandose con el manto, también rojo que cae del hombro por detrás de la espalda para caer por el lado izquierdo hasta el suelo. Sobre su cabeza de cabello ondulado castaño y que le llega detrás del cuello hasta la espalda, lleva un casco rojo, con penachos del mismo color y azules. Tiene rostro muy joven, la mirada de frente y las mejillas sonrojadas. Las alas son de plumaje negro y blanco, y una de ellas, se le ve abierta. El lienzo esta pegado sobre madera y malamente enmarcado.";;"Ángeles";"Ángeles";"Miguel";;;432
22037;;;;;14202,00;"Anónimo";"La Virgen y el Niño, Virgen de los Dolores";"s.f.";;;"Palacio Arzobispal";;;"México, Oaxaca";;;;;;;;;;426
22038;;;;;14203,00;"Anónimo";"El Calvario";"s.f.";;;"Ex Convento Dominico de San Juan";;;"México, Oaxaca";;;;;;;;;;426
22039;;;;;14204,00;"Anónimo";"San Judas Tadeo";"s.f.";;16;"Convento de Santa Inés";;;"Colombia, Bogotá";;;"En la parte superior a la izquierda dice: ""JUDAS"" y a la derecha: ""TADEO"" en letras grandes y doradas. El santo que porta en su mano derecha una gran hacha, símbolo pictórico de su martirio, viste túnica roja ribeteado en mangas y cuello con laminilla dorada. Tiene un mantón en tonos verde que lo cubre, dejando al descubierto solamente el hombro derecho y por delante con la mano izquierda a la altura de la cintura se lo sujeta contra el pecho. Tiene el pelo con corte arriba del cuello y las orejas, con bigote y barba también corta y separada del cabello; amplia frente, boca pequeña, cerrados los labios y su mirada la dirige al observador del cuadro. La aureola pasa detrás de la cabeza bordeando en hilo dorado, una tenue luz.";;"Santos";"Santos";"Apóstoles";"Judas";;432
22040;;;;;14205,00;"Anónimo";"El Bautismo del Señor";"s.f.";;;"Capilla del Santo Cristo del Humiladero";;;"México, Michoacán";;;;;;;;;;426
22041;;;;;14206,00;"Anónimo";"Nicho con pintura al fresco";"s.f.";;;"Convento Franciscano de San Bernardino de Siena";;;"México, Yucatan ";;;;;;;;;;426
22042;;;;;14207,00;"Anónimo";"Cristo y San Juan Bautista infantes";"s.f.";;;"Convento Franciscano de San Bernardino de Siena";;;"México, Yucatan ";;;;;;;;;;426
22043;;;;;14208,00;"Miguel Jerónimo Zendejas";"Escenas de la Vida Sebastián de Aparicio";"s.f.";;;"Templo del Convento de la Impresion de las Llagas de San Francisco";;;"México, Puebla";;;;;;;;;;426
22044;;;;;14209,00;"Miguel Jerónimo Zendejas";"Escenas de la Vida Sebastián de Aparicio";"s.f.";;;"Templo del Convento de la Impresion de las Llagas de San Francisco";;;"México, Puebla";;;;;;;;;;426
22045;;;;;14210,00;"Miguel Jerónimo Zendejas";"Escenas de la Vida de San Pascual Bailón";"s.f.";;;"Templo del Convento de la Impresion de las Llagas de San Francisco";;;"México, Puebla";;;;;;;;;;426
22046;;;;;14211,00;"Miguel Jerónimo Zendejas";"Escenas de la Vida de San Diego de Alcalá";"s.f.";;;"Templo del Convento de la Impresion de las Llagas de San Francisco";;;"México, Puebla";;;;;;;;;;426
22047;;;;;14212,00;"Miguel Jerónimo Zendejas";"Escenas de la Vida de San Diego de Alcalá";"s.f.";;;"Templo del Convento de la Impresion de las Llagas de San Francisco";;;"México, Puebla";;;;;;;;;;426
22048;;;;;14213,00;"Anónimo";"Altar de la Santísima Trinidad y Ecce Homo";"s.f.";;;"Parroquia del Sagrado Corazón de Jesús";;;"México, Puebla";;;;;"Cristológico";"Pasión";"Preliminares";"Ecce homo";;426
22049;;;;;14214,00;"Anónimo";"Altar de Nuestra Señora de la Merced con San Pedro Nolasco y Sta. María del Socorro";"s.f.";;;"Parroquia del Sagrado Corazón de Jesús";;;"México, Puebla";;;;;;;;;;426
22050;;;;;14215,00;"Anónimo";"Nuestra Señora de la Luz";"s.f.";;;"Museo de Arte Sacro";;;"México, Jalisco";;;;;;;;;;426
22051;;;;;14216,00;"Anónimo";"San Lorenzo Mártir";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22052;;;;;14217,00;"Anónimo";"San Francisco Javier";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;"Santos";"Santos";"Santos";"Francisco Javier";;426
22053;;;;;14218,00;"Anónimo";"Patrocinio de San Agustín";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22054;;;;;14219,00;"Anónimo";"El Triunfo de San Agustín";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22055;;;;;14220,00;"Anónimo";"La Iglesia defendida por la Sabiduría Agustina";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22056;;;;;14221,00;"Anónimo";"Visión de Santa María Magdalena de Pazzi con San Agustín";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22057;;;;;14222,00;"Anónimo";"Las Honras a San Agustín";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22058;;;;;14223,00;"Anónimo";"La Visión de San Agustín con la Virgen y el Niño Jesús";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22059;;;;;14224,00;"Anónimo";"San Agustín con el Cristo Crucificado y la Virgen";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22060;;;;;14225,00;"Anónimo";"San Agustín Padre y Doctor de la Iglesia";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22061;;;;;14226,00;"Anónimo";"San Agustín ante el Obispo de Hipona";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
22062;;;;;14227,00;"Anónimo";"Santa Mónica consolada por el Ángel";"s.f.";;;"Templo del Exconvento Agustino de San Juan de Sahagún";;;"México, Guanajuato";;;;;;;;;;426
