Id;Escenario;TipoRelato;NombreDonante;Cartela;Simbolos;Id Imagen;Autor;Titulo;Fecha;ComentariosBiblio;Técnica;ProcedenciaIm;Fuenteimagen;Ciudad;Anotaciones;Id Relato - Personaje;Id Pasaje;Atributos iconográficos;Personajes excluidos;Sintesis
74;Urbano;Fragmento;;FALSE;"Urna-
Mitras-
Capas-";199;Anónimo;Agustín Traslado de los restos reliquias de;XVII;;Óleo sobre tela;Iglesia San Francisco;MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.;Colombia, Tunja;María Cristina Pérez;111;;En sus representaciones más antiguas, entre los siglos V y III, Agustín aparece desprovisto de cualquier atributo específico y nimbo. Posteriormente es representado con el atavío episcopal, con mitra, cruz y diferentes atributos. Varias órdenes regulares ;;Representación religiosa del traslado de los restos de San Agustín. En el centro de la composición están los restos del santo que son trasladados en un cofre café llevados por dos religiosos y dos hombres civiles. Al lado derecho, y detrás del cofre, obis
75;Terreste;Escena única;;FALSE;"Capa-
Virrete-";371;Gregorio Vásquez de Arce y Ceballos;Agustín y dos Ángeles ;XVII;;Óleo sobre tela;Catedral de Bogotá;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;56. María Cristina Pérez. Mirar si esta imagen está repetida.;111;;En sus representaciones más antiguas, entre los siglos V y III, Agustín aparece desprovisto de cualquier atributo específico y nimbo. Posteriormente es representado con el atavío episcopal, con mitra, cruz y diferentes atributos. Varias órdenes regulares ;;Imagen religiosa en formato vertical, en la que se observa a San Agustín acompañado por dos ángeles. El santo se encuentra de pie, con sus manos extendidas y su mirada proyectada hacia arriba. Viste una túnica larga, una capa oscura y lleva alrededor de s
76;;;;FALSE;;855;Anónimo;Agustín y el misterio de la santísima trinidad;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
77;;;;FALSE;;1679;Anónimo;Agustín y el misterio de trinidad;XVIII;;Óleo sobre tela;Colección Órden Agustina Recoletos;AA.VV. Huellas de la Recoleccion. Agustinos recoletos IV Centenario. Bogotá: Panamerica, 2005.;Colombia, Ecce Homo;;;;;;
78;;;;FALSE;;1054;Anónimo;Agustín y la ciudad de dios;;;Pintura mural;Claustro S Agustín;VALLIN, Rodolfo. Imágenes bajo cal y pañete. El sello editorial. Museo de arte moderno. Fiducafe, 2000.;Colombia, Tunja;;;;;;
79;;;;FALSE;;1131;Anónimo;Agustín y la ciudad de dios Detalle de san;;;Pintura mural;Convento San Agustín;VALLIN, Rodolfo. Imágenes bajo cal y pañete. El sello editorial. Museo de arte moderno. Fiducafe, 2000.;Colombia, Tunja;;;;;;
80;Celeste;Escena única;;FALSE;"Cruz- 
Paloma-
Azucenas-
Triangulo equilatero-
Sol-
Vela-";180;Gregorio Vásquez de Arce y Ceballos;Agustín y los Ángeles;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.;Colombia, Tunja;María Cristina Pérez;111;;En sus representaciones más antiguas, entre los siglos V y III, Agustín aparece desprovisto de cualquier atributo específico y nimbo. Posteriormente es representado con el atavío episcopal, con mitra, cruz y diferentes atributos. Varias órdenes regulares ;;Composición de tema religioso en formato vertical. En la obra se representa, en un primer plano, a san Agustín acompañado de varios ángeles. El santo se encuentra de pie, con sus manos extendidas y su mirada proyectada hacia arriba. Viste una túnica negra
81;;;;FALSE;;1678;Anónimo;Agustín y muerte de Santa Mónica;XVIII;;Óleo sobre tela;Colección Órden Agustina Recoletos;AA.VV. Huellas de la Recoleccion. Agustinos recoletos IV Centenario. Bogotá: Panamerica, 2005.;Colombia, Ecce Homo;;;;;;
82;;;;FALSE;;1689;Anónimo;Agustín y san Jerónimo;XVIII;;Óleo sobre tela;Colección Órden Agustina Recoletos;AA.VV. Huellas de la Recoleccion. Agustinos recoletos IV Centenario. Bogotá: Panamerica, 2005.;Colombia, Ecce Homo;Jerónimo;;;;;
83;;;;FALSE;;1013;Gregorio Vásquez de Arce y Ceballos;Agustín y teresa ;XVII;;Óleo sobre madera;Museo del seminario;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;204 Teresa;;;;;
84;;;;FALSE;;1686;Anónimo;Agustín y trato a mujeres;XVIII;;Óleo sobre tela;Colección Órden Agustina Recoletos;AA.VV. Huellas de la Recoleccion. Agustinos recoletos IV Centenario. Bogotá: Panamerica, 2005.;Colombia, Ecce Homo;;;;;;
85;;;;FALSE;;124;Anónimo;Orosia Llevando el pastor de las reliquias;XVII;a;Óleo sobre tela;Iglesia de Egipto;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;María Cristina Pérez;;;;;Representación religiosa en formato vertical, en la cual se destaca la presencia de Orasia. Ésta se encuentra al lado derechazo, vistiendo una falda café, una camisa azul, sombreo gris y sandalias verdes. Su cabeza ligeramente flexionada hacia adelante, m
86;;;;FALSE;;859;Anónimo;Agustino;XVIII;;Óleo sobre cobre;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
87;Terreste;Escena única;;TRUE;"Esfera-
Espada-
Templo-";266;Anónimo;Agustino doctorándose;XVIII;;Óleo sobre tela;Colección Arquidiócesis de Bogotá;Museo Nacional de Colombia. Historia e imágenes. Los agustinos en Colombia, 400 años.  Bogotá: Museo Nacional, 2002.;Colombia, Bogotá;María Cristina Pérez;;;;;Imagen en la que se representa la ceremonia de doctorado de un joven de la orden de San Agustín. La obra se desarrolla en un templo que tiene las puertas abiertas, las columnas adornadas con listones rojos y el altar con incrustaciones doradas en el fondo
88;;;;FALSE;;1841;Tomás Fernández de Heredia;Alegoría de la Inmaculada;XVII;;Óleo sobre tela;Museo de Arte Religioso;Fotografía Escuela de Restauración Universidad Externado;Colombia, Duitama;;;;;;
89;;;;FALSE;;1254;Anónimo;Alberto de Sicilia;XVIII;;Óleo sobre tela;Museo del Carmen;Fotografía Escuela de Restauración Universidad Externado;Colombia, Villa de Leiva;;;;;;
90;;;;FALSE;;857;Anónimo;Alegoría a la regla de san Agustín;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
91;;;;FALSE;;747;Gregorio Vásquez de Arce y Ceballos;Alegoría de la inmaculada ;XVII;;Óleo sobre tela;Museo colonial;Instituto Colombiano de Cultura y Museo de Arte Colonial. Gregorio Vasquez de Arce y Ceballos. Coleccion de obras. Bogotá: MAC, 1996.;Colombia, Bogotá;404;;;;;
92;;;;FALSE;;1647;Anónimo;Alegoría de la inmaculada Concepción;;;Óleo sobre tela;Museo colonial;Fotografía Jaime Borja;Colombia, Bogotá;Confirmar autor;44;;Espiritu santo, dragon, media luna, manto, aureola, puerta, naturaleza americana;;
93;;;;FALSE;;1359;Anónimo;Alegoría ultima cena;;;Óleo sobre tela;Iglesia de Sopó;Fotografía Jaime Borja;Colombia, Sopó;;;;;;
94;Terreste;Historiada;;TRUE;"Bacúlo-
Rosario-";91;Anónimo;Alipio de Tagaste;XVII;;Óleo sobre madera;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia, Bogotá;María Cristina Pérez;88;;;;Obra tema religioso en formato vertical, en el que se observan tres planos. En el primero, _________.  En el tercero, un hombre de pie, cuerpo entero, semiperfil derecho,  mirada dirigida hacia el horizonte. Posee el cabello corto, ojos negros, barba oscu
95;;;;FALSE;;1620;Anónimo;Alonso Rodríguez;XVIII;;Óleo sobre tela;Colección particular;LOPEZ, Mercedes. Desde Roma por sevilla al Nuevo Reino de Granada. La compañia de jesus en tiempos coloniales. Bogotá: Museo de Arte colonial, 2004.;Colombia, Bogotá;;;;;;
96;;;;FALSE;;635;Gregorio Vásquez de Arce y Ceballos;Alonso Rodríguez  Aparición Virgen San;XVII;;Óleo sobre tela;Colección particular;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;494;;;;;
97;Onírico;Escena única;;FALSE;"Canasta-
_______
_______
Coronas";267;Anónimo;Alonso Rodríguez Milagro de San;XVII;;Óleo sobre tela;Iglesia Santa Bárbara;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;Confirmar santafereño María Cristina Pérez;129;;;;Representación religiosa de San Alfonso Rodríguez. El santo se encuentra de cuerpo entero, de rodillas, semiperfi derecho, mirada dirigida hacia arriba. Viste un traje negro que cubre la totalidad de su cuerpo. A su espalda, Jesús, María y cuatro ángeles.
98;;;;FALSE;;117;Anónimo;Amado IX de Saboya Beato;XVII;;Óleo sobre madera;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia, Bogotá;María Cristina Pérez: El nombre no sería Amado sino Amadeo.;97;;Su atributo es una filacteria con la inscripción: Sed justos, amad a los pobres.;;"
Representación de tema religioso en formato vertical, en el que se observa a Amado IX de Saboya. Este personaje viste una túnica negra, una camisa blanca, un manto y  un gorro rojo. Tiene su mano derecha ligeramente flexionada a la altura del pecho, mien"
99;;;;FALSE;;1946;Anónimo;Ambrosio;XVII;;Óleo sobre tela;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;3;;;;
100;;;;FALSE;;413;Anónimo;Ambrosio;XVIII;;Óleo sobre tela;Museo de Arte Religioso;GÓMEZ Hurtado Álvaro y Gil-Tovar, Francisco. Arte virreinal en Bogotá. Bogotá: Villegas editores, 1987;Colombia, Popayán;;3;;;;
101;;;;FALSE;;1793;Anónimo;Ambrosio;XVII;;Óleo sobre tela;Museo colonial;MENDOZA Varela, Eduardo. Dos siglos de pintura colonial colombiana. Bogotá: ediciones el sol y la luna, 1966.;Colombia, Bogotá;;3;;;;
102;;;;FALSE;;1609;Anónimo;Agustín;XVIII;;Óleo sobre tela;Banco Popular;FAJARDO de Rueda, martha, Alvarez White,  Maria cecilia, Gonzalez de Cala Marina, Baron Julio Cesar. Tesoros artísticos del convento de las carmelitas descalzas de Santafe de Bogotá: Universidad Nacional, Convenio Andres Bello, 2005.;Colombia, Bogotá;;3;;;;
103;;;;FALSE;;922;Anónimo;Ambrosio obispo de Milán;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;3;;;;
104;;;;FALSE;;1687;Anónimo;Agustín Amor de Jesús y Maria a;XVIII;;Óleo sobre tela;Colección Órden Agustina Recoletos;AA.VV. Huellas de la Recoleccion. Agustinos recoletos IV Centenario. Bogotá: Panamerica, 2005.;Colombia, Ecce Homo;;;;;;
105;;;;FALSE;;937;Anónimo;Ana;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
106;;;;FALSE;;1272;Baltasar Vargas de Figueroa;Ana ;XVII;;Óleo sobre tela;Capilla de Tabio;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Tabio;09;;;;;
107;;;;FALSE;;1257;Anónimo;Ana de San Bartolomé beata;XVIII;p;Óleo sobre tela;Museo del Carmen;Fotografía Escuela de Restauración Universidad Externado;Colombia, Villa de Leiva;;;;;;
108;;;;FALSE;;1849;Anónimo;Ana Santa;XVII;;Óleo sobre tela;;Fotografía Escuela de Restauración Universidad Externado;Colombia;Confirmar autor;;;;;
109;;;;FALSE;;936;Anónimo;Ana y la virgen María;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
110;;;;FALSE;;1904;Gregorio Vásquez de Arce y Ceballos;Ana y la virgen niña;XVII;;Óleo sobre madera;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;Feliciana;;;;;
111;;;;FALSE;;989;Gregorio Vásquez de Arce y Ceballos;Andrés ;XVII;;Óleo sobre tela;Colección particular;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;361;;;;;
112;Sin definir;Escena única;;TRUE;"Cruz-
Libro-";272;Anónimo;Andrés;XVII;;Óleo sobre tela;Iglesia Santa Bárbara;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;Confirmar santafereño.  María Cristina Pérez;130;;A finales de la Edad Media, Andrés es reconocido por un atributo específico: la cruz en aspas supuesto suplicio en Patrás, en Peloponeso. Esta crucifixión es una cruz de tipo particular fue imaginada como pareja de la de Pedro, su hermano, crucificado con;;En la imagen se encuentra, en un primer plano, San Andrés. El santo está de cuerpo entero, semiperfil derecho, mirada dirigida hacia abajo. Tiene cabello corto, barba gris, ojos negros y frente amplia. Lleva puesta una túnica y un manto claro, que cubre l
113;;;;FALSE;;923;Anónimo;Andrés;;;;;SD;Colombia;Ficha Nueva;;;;;
114;;;;FALSE;;1585;Anónimo;Andrés;XVII;;Óleo sobre madera;Iglesia de las Nieves;HERNÁNDEZ DE ALBA, Guillermo. Teatro arte colonial. Primera Jornada en Santa fe de Bogotá. (S.E), Bogotá, 1937.;Colombia, Bogotá;;;;;;San Andrés con cabello y barba blancos, de cuerpo entero de frente, de pie descalzo sobre unas rocas . Viste túnica roja con cinto y manto ocre. Con la mano derecha sostiene la cruz en aspa que se halla detrás de él, con la mano izquierda sostiene el mant
115;;;;FALSE;;1923;Domingo de Vasconcellos;Andrés;XVII;;Óleo sobre tela;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
116;;;;FALSE;;959;Anónimo;Andrés apóstol;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
117;;;;FALSE;;1931;Anónimo;Andrés Muerte de;XVIII;;Óleo sobre tela;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;Confirmar sevillano;;;;;
118;;;;FALSE;;1879;Anónimo;Ángel;XVII;;Pintura mural;;VALLIN, Rodolfo. Imágenes bajo cal y pañete. El sello editorial. Museo de arte moderno. Fiducafe, 2000.;Colombia;Confirmar fecha;;;;;
119;;;;FALSE;;1984;Anónimo;Ángel  pechina;XVIII;;Pintura mural;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
120;;;;FALSE;;1983;Anónimo;Ángel  pechina;XVIII;;Pintura mural;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;Confirmar autor;;;;;
121;;;;FALSE;;1985;Anónimo;Ángel  pechina;XVIII;;Pintura mural;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
122;;;;FALSE;;1986;Anónimo;Ángel  pechina;XVIII;;Pintura mural;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
123;Celeste;Escena única;;FALSE;;415;Baltasar Vargas de Figueroa;Ángel adorante;XVII;;Óleo sobre tela;Iglesia San Ignacio ;GÓMEZ Hurtado Álvaro y Gil-Tovar, Francisco. Arte virreinal en Bogotá. Bogotá: Villegas editores, 1987;Colombia, Bogotá;90 María Cristina Pérez;;;;;Representación de tema religioso en formato vertical, compuesto por dos planos. En el primero y como centro de la obra, una figura masculina, cuerpo entero, de pie, semiperfil izquierdo, mirada dirigida hacia abajo. Posee el cabello negro rizado, frente a
124;Celeste;Escena única;;FALSE;;414;Baltasar Vargas de Figueroa;Ángel adorante;XVII;;Óleo sobre tela;Iglesia San Ignacio ;GÓMEZ Hurtado Álvaro y Gil-Tovar, Francisco. Arte virreinal en Bogotá. Bogotá: Villegas editores, 1987;Colombia, Bogotá;89 María Cristina Pérez;;;;;Representación de tema religioso en formato vertical, compuesto por dos planos. En el primero y como centro de la obra, una figura masculina, cuerpo entero, de pie, semiperfil derecho, mirada dirigida hacia abajo. Posee el cabello negro rizado, frente amp
125;Celeste;Escena única;;FALSE;;911;Gregorio Vásquez de Arce y Ceballos;ángel Cabeza de;XVII;;Óleo sobre tela;Museo del Seminario;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;190 María Cristina Pérez;;;;;Representación de tema religioso, en el que se observa el rostro de un niño, semiperfil derecho, mirada dirigida hacia arriba. Tiene el cabello largo, la frente amplia, los ojos grandes y los labios ligeramente entreabiertos.
126;Celeste;Escena única;;TRUE;Corona-;12;Anónimo;Ángel Custodio;XVII;;Óleo sobre tela;Iglesia Subachoque;SD;Colombia, Subachoque;María Cristina Pérez : Esta obra es similar a la que se encuentra en la ficha número 6. Su diferencia sólo es visible en la dirección de la mirada  y el movimiento de la mano izquierda del personaje central, el Ángel custodio.;57;;En el arte está imagen se representó en primer lugar bajo la figura del arcángel San Rafael en compañía de Tobías. Posteriormente, se suplantó por el propio Ángel de la Guarda que lleva en su mano a un niño. La presentación iconográfica de esta obra, se a;;Composición de tema religioso en formato vertical. En la obra son perceptibles dos planos. En primer lugar, y como centro de la obra, una figura masculina en compañía de un niño. El hombre está de cuerpo entero, de pie, semiperfil izquierdo, mirada dirigi
127;Celeste;Escena única;;FALSE;Corona-;5;Anónimo;Ángel custodio;XVII;;Óleo sobre tela;Iglesia de Sopó;GÓMEZ Hurtado Álvaro y Gil-Tovar, Francisco. Arte virreinal en Bogotá. Bogotá: Villegas editores, 1987;Colombia, Sopó;María Cristina Pérez;57;;En el arte está imagen se representó en primer lugar bajo la figura del arcángel San Rafael en compañía de Tobías. Posteriormente, se suplantó por el propio Ángel de la Guarda que lleva en su mano a un niño. La presentación iconográfica de esta obra, se a;;Composición de tema religioso en formato vertical. En la obra son perceptibles dos planos. En primer lugar, y como centro de la obra, una figura masculina en compañía de un niño. El hombre está de cuerpo entero, de pie, semiperfil izquierdo, mirada dirigi
